0.43978077,0.0,0.0,front_filt
2.07176987,0.96946114,0.5845922,front_left_filt
1.0081935546406462,0.400946639569826,0.90817384,reverse_right_filt
1.313910011339996,1.8260191304800129,1.3432077900000001,front_left_filt
1.435845082150693,2.352506514488405,1.3432077900000001,front_filt
1.8588395207429995,3.099251926480384,1.1100178200000002,front_right_filt
1.6496110189641333,2.3715512488334207,0.9231746500000002,reverse_left_filt
3.1951646712873263,4.4146955732625095,0.9231746500000002,front_filt
2.826520206253567,3.6866517928022065,0.7168218600000003,reverse_left_filt
3.456115426079862,4.235319216354981,0.7168218600000003,front_filt
2.0916335442980225,3.046227026664859,0.7168218600000003,reverse_filt
4.417243273440427,3.398217815734335,-0.024035139999999733,front_right_filt
