0.007786224,-0.0055573066,-0.006951041,0.0
0.009968591,-0.0028044996,-0.0038155871,0.009
0.0103807105,-0.00060944376,-0.0012344483,0.08
0.009073323,0.0010471392,0.0008041662,0.031
0.0060971654,0.0021845275,0.0023120472,0.018
0.0015029776,0.0028219996,0.0033009858,0.031
-0.004658502,0.0029788336,0.003782773,0.067
-0.012336534,0.0026743081,0.0037691996,0.009
-0.02148038,0.001927701,0.0032720563,0.036
-0.0320393,0.0007582909,0.0023031346,0.067
-0.04396256,-0.00081464415,0.000874225,0.049
-0.057199415,-0.0027718258,-0.0010028814,0.054
-0.07169913,-0.0050939755,-0.0033163936,0.08
-0.087410964,-0.0077618156,-0.0060545206,0.08
-0.104284175,-0.010756067,-0.009205472,0.089
-0.122268036,-0.014057452,-0.012757456,0.107
-0.1413118,-0.017646693,-0.016698683,0.107
-0.16136472,-0.021504508,-0.02101736,0.13
-0.18237607,-0.025611624,-0.025701698,0.112
-0.20429511,-0.02994876,-0.030739905,0.13
-0.22707109,-0.03449664,-0.03612019,0.134
-0.2506533,-0.03923598,-0.041830763,0.148
-0.27499095,-0.044147506,-0.047859833,0.112
-0.30003336,-0.049211938,-0.054195605,0.148
-0.32572973,-0.054410003,-0.060826294,0.134
-0.35202938,-0.059722416,-0.067740105,0.143
-0.3781874,-0.06507274,-0.07465851,0.116
-0.40492076,-0.07031674,-0.08186568,0.152
-0.43206534,-0.07587421,-0.08937968,0.116
-0.45945886,-0.08152859,-0.09715542,0.139
-0.48727298,-0.08713153,-0.10520637,0.125
-0.51543903,-0.09268421,-0.11350823,0.134
-0.5437278,-0.09840324,-0.12204468,0.125
-0.5730354,-0.10409414,-0.13111454,0.125
-0.6013297,-0.10973508,-0.1400028,0.134
-0.6298134,-0.11518892,-0.14906748,0.134
-0.65836275,-0.12060977,-0.15828317,0.13
-0.6870763,-0.12590024,-0.16766909,0.139
-0.7159285,-0.13111259,-0.17721483,0.139
-0.74483883,-0.13616152,-0.18684317,0.143
-0.7738243,-0.14078526,-0.19656828,0.148
-0.80303013,-0.14522086,-0.20635279,0.148
-0.83253765,-0.14940481,-0.21621564,0.152
-0.86206925,-0.15329026,-0.22626533,0.156
-0.892103,-0.1568393,-0.23636849,0.161
-0.9225922,-0.16012004,-0.24649803,0.161
-0.95332587,-0.16307825,-0.2567628,0.156
-0.98454714,-0.1656295,-0.2671168,0.161
-1.0162144,-0.1678262,-0.2776097,0.165
-1.0494782,-0.16944934,-0.28854138,0.17
-1.0819503,-0.17091165,-0.29914376,0.165
-1.1149739,-0.17203508,-0.30989733,0.174
-1.1482444,-0.17267227,-0.32078907,0.17
-1.1832564,-0.17264414,-0.33222243,0.183
-1.2186073,-0.17229018,-0.3436619,0.165
-1.2543455,-0.17152575,-0.35519183,0.188
-1.2893149,-0.17079818,-0.36642534,0.156
-1.3247808,-0.16949016,-0.37777877,0.188
-1.3615696,-0.1671807,-0.38962135,0.179
-1.3986183,-0.16446094,-0.40155908,0.174
-1.4357573,-0.16139127,-0.41351607,0.17
-1.472057,-0.15849514,-0.4251477,0.197
-1.5097419,-0.15451618,-0.43730488,0.183
-1.5474849,-0.14993325,-0.44947243,0.17
-1.5853543,-0.1449255,-0.46167123,0.183
-1.6231833,-0.13930596,-0.47393593,0.215
-1.6611809,-0.1332643,-0.48623866,0.188
-1.6991758,-0.12671922,-0.498632,0.183
-1.7372361,-0.11961136,-0.51106894,0.197
-1.7754105,-0.11191843,-0.5235515,0.219
-1.8135133,-0.103548184,-0.5361064,0.192
-1.8518409,-0.094729654,-0.5487515,0.197
-1.8902909,-0.085362665,-0.56149477,0.201
-1.9288946,-0.07544026,-0.57431257,0.224
-1.9676164,-0.06508407,-0.5871937,0.201
-2.0062957,-0.05406475,-0.6001309,0.206
-2.045072,-0.042292304,-0.6131628,0.215
-2.0838058,-0.030029122,-0.6262611,0.215
-2.1226916,-0.017302541,-0.63943154,0.206
-2.161597,-0.0038273444,-0.6526552,0.206
-2.2005422,0.010223379,-0.6660139,0.215
-2.2396004,0.024974128,-0.6794934,0.219
-2.278745,0.04048902,-0.6931248,0.215
-2.3181396,0.056951497,-0.70688367,0.215
-2.356618,0.074113145,-0.72049546,0.219
-2.3952792,0.09149659,-0.7342597,0.219
-2.4339075,0.10948242,-0.74810046,0.224
-2.4724965,0.12806945,-0.7620171,0.219
-2.5110397,0.14725645,-0.7760088,0.228
-2.5495312,0.16704223,-0.790075,0.224
-2.587964,0.18742555,-0.804215,0.224
-2.6263325,0.20840521,-0.8184281,0.228
-2.66463,0.22998002,-0.83271366,0.232
-2.7028499,0.25214875,-0.847071,0.232
-2.7409863,0.2749102,-0.86149937,0.228
-2.779033,0.29826316,-0.87599814,0.228
-2.8169832,0.3222064,-0.89056665,0.232
-2.8548307,0.34673873,-0.9052042,0.232
-2.8925695,0.37185892,-0.9199101,0.237
-2.930193,0.3975658,-0.9346837,0.241
-2.9676948,0.42385814,-0.9495243,0.241
-3.0050688,0.4507347,-0.96443117,0.241
-3.0423083,0.4781943,-0.97940373,0.237
-3.0794075,0.5062357,-0.9944413,0.206
-3.1163597,0.53485775,-1.0095431,0.206
-3.153159,0.5640592,-1.0247085,0.183
-3.1897984,0.5938388,-1.0399368,0.165
-3.2262719,0.6241954,-1.0552274,0.148
-3.2625735,0.65512776,-1.0705796,0.125
-3.2986963,0.6866347,-1.0859927,0.107
